dataset,title,accessURL,mediaType,dist_title,byteSize,issued,modified,theme
https://datos.madrid.es/egob/catalogo/300726-0-encuesta-datos-abiertos-Madrid,Encuesta de uso del Portal de Datos Abiertos del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300726-0-encuesta-datos-abiertos-Madrid.csv,text/csv,Encuesta 2024,20480,2024-12-04T11:18:49.000000,2024-12-04T11:19:02.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300726-0-encuesta-datos-abiertos-Madrid,Encuesta de uso del Portal de Datos Abiertos del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300726-1-encuesta-datos-abiertos-Madrid.xlsx,application/vnd.ms-excel,Encuesta 2024,18432,2024-12-04T11:18:49.000000,2024-12-04T11:19:02.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300725-0-codigo-buenas-prácticas,Código de buenas prácticas del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300725-0-codigo-buenas-prácticas.csv,text/csv,Código de buenas prácticas del Ayuntamiento de Madrid,43008,2024-11-29T09:16:13.000000,2024-12-10T12:11:40.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300725-0-codigo-buenas-prácticas,Código de buenas prácticas del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300725-1-codigo-buenas-prácticas.xlsx,application/vnd.ms-excel,Código de buenas prácticas del Ayuntamiento de Madrid,30720,2024-11-29T09:16:13.000000,2024-12-10T12:11:40.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300709-0-estudio-mayores-amigable,Estudio de percepción de la ciudad de Madrid por parte de las personas mayores 2024,https://datos.madrid.es/egob/catalogo/300709-3-estudio-mayores-amigable.xlsx,application/vnd.ms-excel,Cuestionario sobre espacios al aire libre y viviendas,352256,2024-10-24T09:03:37.000000,2024-10-24T09:06:34.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300709-0-estudio-mayores-amigable,Estudio de percepción de la ciudad de Madrid por parte de las personas mayores 2024,https://datos.madrid.es/egob/catalogo/300709-4-estudio-mayores-amigable.xlsx,application/vnd.ms-excel,Cuestionario sobre entorno social,362496,2024-10-24T09:03:37.000000,2024-10-24T09:06:34.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300709-0-estudio-mayores-amigable,Estudio de percepción de la ciudad de Madrid por parte de las personas mayores 2024,https://datos.madrid.es/egob/catalogo/300709-5-estudio-mayores-amigable.xlsx,application/vnd.ms-excel,Cuestionario sobre servicios,369664,2024-10-24T09:03:37.000000,2024-10-24T09:06:34.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud,Encuesta de satisfacción realizada entre las personas que utilizan los servicios analíticos del Laboratorio Municipal de Salud Pública 2023,https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud.csv,text/csv,Encuesta 2023. Resultados de la encuesta,17408,2024-10-17T13:39:57.000000,2024-10-17T13:40:39.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud,Encuesta de satisfacción realizada entre las personas que utilizan los servicios analíticos del Laboratorio Municipal de Salud Pública 2023,https://datos.madrid.es/egob/catalogo/300708-1-encuesta-laboratorio-salud.xlsx,application/vnd.ms-excel,Encuesta 2023. Resultados de la encuesta,17408,2024-10-17T13:39:57.000000,2024-10-17T13:40:39.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud,Encuesta de satisfacción realizada entre las personas que utilizan los servicios analíticos del Laboratorio Municipal de Salud Pública 2023,https://datos.madrid.es/egob/catalogo/300708-2-encuesta-laboratorio-salud.csv,text/csv,Encuesta 2023. Diseño de registro,1024,2024-10-17T13:39:57.000000,2024-10-17T13:40:39.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud,Encuesta de satisfacción realizada entre las personas que utilizan los servicios analíticos del Laboratorio Municipal de Salud Pública 2023,https://datos.madrid.es/egob/catalogo/300708-3-encuesta-laboratorio-salud.xlsx,application/vnd.ms-excel,Encuesta 2023. Diseño de registro,45056,2024-10-17T13:39:57.000000,2024-10-17T13:40:39.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300707-0-satisfacción, música, danza",Encuesta de satisfacción de las personas usuarias de la Red de Escuelas de Música y Danza,"https://datos.madrid.es/egob/catalogo/300707-0-satisfacción, música, danza.xlsx",application/vnd.ms-excel,Curso 2022/2023,291840,2024-09-13T11:32:40.000000,2024-09-13T11:32:47.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300706-0-participación ciudadana,Miembros y colaboradores de la comunidad The Participatory Group,https://datos.madrid.es/egob/catalogo/300706-0-participación ciudadana.csv,text/csv,"""The Participatory Group""",2048,2024-09-09T14:53:32.000000,2024-09-09T14:53:40.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300703-0-satisfaccion-PEF,Estudio de satisfacción de personas usuarias de los Puntos de Encuentro Familiar (PEF),https://datos.madrid.es/egob/catalogo/300703-0-satisfaccion-PEF.xlsx,application/vnd.ms-excel,2023,23552,2024-08-07T17:03:52.000000,2024-08-07T17:04:00.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300702-0-satisfacción-archivo-villa,Estudio de satisfacción de las personas usuarias del Archivo de Villa,https://datos.madrid.es/egob/catalogo/300702-0-satisfacción-archivo-villa.xlsx,application/vnd.ms-excel,2023,24576,2024-08-07T16:46:38.000000,2024-10-14T08:23:01.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300702-0-satisfacción-archivo-villa,Estudio de satisfacción de las personas usuarias del Archivo de Villa,https://datos.madrid.es/egob/catalogo/300702-1-satisfacción-archivo-villa.csv,text/csv,2023,25600,2024-08-07T16:46:38.000000,2024-10-14T08:23:01.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300701-0-empleo-oep,Ofertas de Empleo Público del Ayuntamiento de Madrid y sus organismos autónomos,https://datos.madrid.es/egob/catalogo/300701-0-empleo-oep.csv,text/csv,Oferta de empleo público 2018-2023,93184,2024-08-05T14:16:00.000000,2024-08-05T14:16:35.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300701-0-empleo-oep,Ofertas de Empleo Público del Ayuntamiento de Madrid y sus organismos autónomos,https://datos.madrid.es/egob/catalogo/300701-1-empleo-oep.xlsx,application/vnd.ms-excel,Oferta de empleo público 2018-2023,153600,2024-08-05T14:16:00.000000,2024-08-05T14:16:35.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300698-0-evaluación-plan-formación,Evaluación del Plan de Formación del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300698-0-evaluación-plan-formación.csv,text/csv,Evaluación del Plan de Formación 2023,140288,2024-06-10T12:36:33.000000,2024-08-26T12:55:34.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300698-0-evaluación-plan-formación,Evaluación del Plan de Formación del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300698-1-evaluación-plan-formación.xlsx,application/vnd.ms-excel,Evaluación del Plan de Formación 2023,121856,2024-06-10T12:36:33.000000,2024-08-26T12:55:34.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300696-0-ejecución-plan-formación,Ejecución del plan de formación del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300696-0-ejecución-plan-formación.csv,text/csv,Ejecución del Plan de Formación 2024,1024,2024-06-10T10:26:13.000000,2024-12-12T12:23:18.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300696-0-ejecución-plan-formación,Ejecución del plan de formación del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300696-1-ejecución-plan-formación.xlsx,application/vnd.ms-excel,Ejecución del Plan de Formación 2024,10240,2024-06-10T10:26:13.000000,2024-12-12T12:23:18.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300688-0-investigacion-acompa-social,Proyecto de investigación de acompañamiento social,https://datos.madrid.es/egob/catalogo/300688-0-investigacion-acompa-social.xlsx,application/vnd.ms-excel,Participación y su trazabilidad,2790400,2024-05-20T15:34:37.000000,2024-05-24T13:54:02.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300688-0-investigacion-acompa-social,Proyecto de investigación de acompañamiento social,https://datos.madrid.es/egob/catalogo/300688-1-investigacion-acompa-social.xlsx,application/vnd.ms-excel, Resultados de la evaluación,2853888,2024-05-20T15:34:37.000000,2024-05-24T13:54:02.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300688-0-investigacion-acompa-social,Proyecto de investigación de acompañamiento social,https://datos.madrid.es/egob/catalogo/300688-2-investigacion-acompa-social.xlsx,application/vnd.ms-excel,Programa sociolaboral realizado por la Agencia para el Empleo,2490368,2024-05-20T15:34:37.000000,2024-05-24T13:54:02.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300687-0-plantilla-estabilizacion,Plantilla municipal: procesos selectivos de estabilización,https://datos.madrid.es/egob/catalogo/300687-0-plantilla-estabilizacion.csv,text/csv,Procesos de estabilización,34816,2024-05-20T13:34:09.000000,2024-12-02T11:19:19.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300687-0-plantilla-estabilizacion,Plantilla municipal: procesos selectivos de estabilización,https://datos.madrid.es/egob/catalogo/300687-1-plantilla-estabilizacion.xlsx,application/vnd.ms-excel,Procesos de estabilización,31744,2024-05-20T13:34:09.000000,2024-12-02T11:19:19.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300686-0-plantilla-sa-p-p,"Plantilla municipal: situaciones administrativas, permisos y premios",https://datos.madrid.es/egob/catalogo/300686-0-plantilla-sa-p-p.xlsx,application/vnd.ms-excel,Situaciones administrativas,9216,2024-05-20T10:55:24.000000,2024-05-20T10:56:32.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300686-0-plantilla-sa-p-p,"Plantilla municipal: situaciones administrativas, permisos y premios",https://datos.madrid.es/egob/catalogo/300686-1-plantilla-sa-p-p.xlsx,application/vnd.ms-excel,Permisos,9216,2024-05-20T10:55:24.000000,2024-05-20T10:56:32.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300686-0-plantilla-sa-p-p,"Plantilla municipal: situaciones administrativas, permisos y premios",https://datos.madrid.es/egob/catalogo/300686-2-plantilla-sa-p-p.xlsx,application/vnd.ms-excel,Premios,9216,2024-05-20T10:55:24.000000,2024-05-20T10:56:32.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring,Mentoring,https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring.csv,text/csv,Mentores,5120,2024-07-30T12:11:11.000000,2024-07-30T13:06:11.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring,Mentoring,https://datos.madrid.es/egob/catalogo/300685-1-empleo-mentoring.xlsx,application/vnd.ms-excel,Mentores,12288,2024-07-30T12:11:11.000000,2024-07-30T13:06:11.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring,Mentoring,https://datos.madrid.es/egob/catalogo/300685-2-empleo-mentoring.csv,text/csv,Mentees (mentorizados),8192,2024-07-30T12:11:11.000000,2024-07-30T13:06:11.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring,Mentoring,https://datos.madrid.es/egob/catalogo/300685-3-empleo-mentoring.xlsx,application/vnd.ms-excel,Mentees (mentorizados),14336,2024-07-30T12:11:11.000000,2024-07-30T13:06:11.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300683-0-estudio-museos-exposiciones,Estudio de satisfacción de las personas usuarias de los museos y exposiciones municipales,https://datos.madrid.es/egob/catalogo/300683-0-estudio-museos-exposiciones.csv,text/csv,2023,237568,2024-05-17T12:27:56.000000,2024-05-23T10:44:10.000000,http://datos.gob.es/kos/sector-publico/sector/cultura-ocio
https://datos.madrid.es/egob/catalogo/300683-0-estudio-museos-exposiciones,Estudio de satisfacción de las personas usuarias de los museos y exposiciones municipales,https://datos.madrid.es/egob/catalogo/300683-1-estudio-museos-exposiciones.xlsx,application/vnd.ms-excel,2023,146432,2024-05-17T12:27:56.000000,2024-05-23T10:44:10.000000,http://datos.gob.es/kos/sector-publico/sector/cultura-ocio
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-24-adicciones, CAD, tratamiento.csv",text/csv,2024. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-25-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2024. Por centro,11264,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-20-adicciones, CAD, tratamiento.csv",text/csv,2023. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-21-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2023. Por distrito,11264,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-22-adicciones, CAD, tratamiento.csv",text/csv,2023. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-23-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2023. Por centro,12288,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-16-adicciones, CAD, tratamiento.csv",text/csv,2022. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-17-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2022. Por distrito,10240,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-18-adicciones, CAD, tratamiento.csv",text/csv,2022. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-19-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2022. Por centro,12288,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-12-adicciones, CAD, tratamiento.csv",text/csv,2021. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-13-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2021. Por distrito,10240,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-14-adicciones, CAD, tratamiento.csv",text/csv,2021. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-15-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2021. Por centro,12288,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-8-adicciones, CAD, tratamiento.csv",text/csv,2020. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-9-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2020. Por distrito,10240,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-10-adicciones, CAD, tratamiento.csv",text/csv,2020. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-11-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2020. Por centro,12288,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-4-adicciones, CAD, tratamiento.csv",text/csv,2019. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-5-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2019. Por distrito,10240,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-6-adicciones, CAD, tratamiento.csv",text/csv,2019. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-7-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2019. Por centro,12288,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento.csv",text/csv,2018. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-1-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2018. Por distrito,10240,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-2-adicciones, CAD, tratamiento.csv",text/csv,2018. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-3-adicciones, CAD, tratamiento.xlsx",application/vnd.ms-excel,2018. Por centro,12288,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-16-servicios-sociales-problematicas.csv,text/csv,2024,11432960,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-17-servicios-sociales-problematicas.xml,application/xml,2024,36191232,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-18-servicios-sociales-problematicas.json,application/json,2024,27592704,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-13-servicios-sociales-problematicas.csv,text/csv,2023,11001856,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-14-servicios-sociales-problematicas.xml,application/xml,2023,34732032,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-15-servicios-sociales-problematicas.json,application/json,2023,26485760,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-10-servicios-sociales-problematicas.csv,text/csv,2022,11401216,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-11-servicios-sociales-problematicas.xml,application/xml,2022,35998720,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-12-servicios-sociales-problematicas.json,application/json,2022,27449344,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-7-servicios-sociales-problematicas.csv,text/csv,2021,10140672,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
